# Submitted by bp.schmidt@anu.edu.au
# Reduced by C. Lidman
# Spliced by C. Lidman
# Processed on 29/07/2026, 06:32:53
# Spliced on 29/07/2026, 06:34:03
# Using DEbass pipeline: v05
# Using Splice pipeline: v05
# Using metadata: m01
# Frame: Observer
# Heliocetric velocity correction (km/s):   4.17
# Barycetric velocity correction (km/s):   4.17
# Wavelengths: AIR
#
# Wavelength Flux Error
3876.78	1.0470e+01	4.6724e+00
3877.56	6.4630e+00	4.5134e+00
3878.33	4.9501e+00	4.1440e+00
3879.11	8.6818e+00	4.2198e+00
3879.88	1.1426e+00	4.4288e+00
3880.65	6.7235e+00	4.5965e+00
3881.43	1.3685e+01	4.5591e+00
3882.20	1.1367e+01	4.1833e+00
3882.98	-8.3414e-01	4.1226e+00
3883.75	8.8892e+00	4.5404e+00
3884.52	1.5909e+01	4.6996e+00
3885.30	1.1873e+01	4.4239e+00
3886.07	5.7889e+00	3.9609e+00
3886.85	1.3314e+01	3.9905e+00
3887.62	9.0022e+00	4.2829e+00
3888.39	7.5599e-01	4.3849e+00
3889.17	1.1887e+01	4.1441e+00
3889.94	6.6290e+00	4.2697e+00
3890.72	6.4874e+00	4.4139e+00
3891.49	1.2545e+01	4.5179e+00
3892.26	1.2991e+01	4.5357e+00
3893.04	7.3317e+00	4.4426e+00
3893.81	4.5860e+00	4.3479e+00
3894.59	8.7590e+00	4.2929e+00
3895.36	8.7496e+00	4.3349e+00
3896.13	6.6892e+00	4.4267e+00
3896.91	1.0877e+01	4.6142e+00
3897.68	1.4085e+01	4.5428e+00
3898.46	7.2174e+00	4.3997e+00
3899.23	4.0667e+00	4.2910e+00
